Stage1.Measurement11.DV_ErrorRate,Stage1.Output.Measurement11.U.Actual,Machine1.RawMaterial.Property1,Machine1.RawMaterial.Property2,Machine1.RawMaterial.Property3,Machine1.RawMaterial.Property4,Machine1.Zone1Temperature.C.Actual,Machine1.Zone2Temperature.C.Actual,Machine1.MotorRPM.C.Actual,Machine1.ExitZoneTemperature.C.Actual,Machine2.RawMaterial.Property1,Machine2.RawMaterial.Property2,Machine2.RawMaterial.Property3,Machine2.RawMaterial.Property4,Machine2.Zone1Temperature.C.Actual,Machine2.Zone2Temperature.C.Actual,Machine2.MotorRPM.C.Actual,Machine2.ExitZoneTemperature.C.Actual,Machine3.RawMaterial.Property1,Machine3.RawMaterial.Property2,Machine3.RawMaterial.Property3,Machine3.RawMaterial.Property4,Machine3.Zone1Temperature.C.Actual,Machine3.Zone2Temperature.C.Actual,Machine3.MotorRPM.C.Actual,Machine3.ExitZoneTemperature.C.Actual,FirstStage.CombinerOperation.Temperature3.C.Actual
0.041,5.906999999999999,11.54,200,963.0,247,72.1,71.5,10.48,75.0,12.59,236,601.11,257,68.97,69.48,13.86,60.4,9.02,186,421.16,200,78.0,78.1,13.76,65.0,80.0
0.041,5.904666666666666,11.54,200,963.0,247,72.1,71.5,10.52,75.0,12.59,236,601.11,257,68.99,69.51,13.9,60.4,9.02,186,421.16,200,78.0,78.1,13.8,65.0,80.0
0.041,5.904666666666666,11.54,200,963.0,247,72.1,71.5,10.52,75.0,12.59,236,601.11,257,68.98,69.41,13.91,60.4,9.02,186,421.16,200,78.0,78.1,13.55,65.0,80.0
0.041,5.904666666666666,11.54,200,963.0,247,72.1,71.5,10.52,75.0,12.59,236,601.11,257,69.01,69.41,13.93,60.4,9.02,186,421.16,200,78.0,78.1,13.79,65.0,80.0
0.042,5.904333333333332,11.54,200,963.0,247,72.1,71.4,10.48,75.0,12.59,236,601.11,257,69.01,69.43,13.9,60.4,9.02,186,421.16,200,78.0,78.1,13.84,65.0,80.0
0.042,5.902666666666665,11.54,200,963.0,247,72.1,71.4,10.52,75.0,12.59,236,601.11,257,68.99,69.4,13.92,60.3,9.02,186,421.16,200,78.0,78.1,13.61,65.0,80.0
0.042,5.900999999999998,11.54,200,963.0,247,72.1,71.4,10.42,75.0,12.59,236,601.11,257,68.96,69.32,13.92,60.3,9.02,186,421.16,200,78.0,78.1,13.5,65.0,80.0
0.042,5.898999999999998,11.54,200,963.0,247,72.1,71.4,10.48,75.0,12.59,236,601.11,257,69.0,69.33,13.91,60.2,9.02,186,421.16,200,78.0,78.1,13.86,65.0,80.0
0.043,5.896999999999998,11.54,200,963.0,247,72.1,71.4,10.52,75.0,12.59,236,601.11,257,68.96,69.3,13.87,60.2,9.02,186,421.16,200,78.0,78.1,13.55,65.0,80.0
0.043,5.892999999999998,11.54,200,963.0,247,72.1,71.4,10.52,75.0,12.59,236,601.11,257,68.97,69.3,13.89,60.1,9.02,186,421.16,200,78.0,78.1,13.73,65.0,80.0
0.044,5.888999999999998,11.54,200,963.0,247,72.1,71.4,10.52,75.0,12.59,236,601.11,257,69.0,69.35,13.9,60.0,9.02,186,421.16,200,78.0,78.1,13.52,65.0,80.0
0.044,5.888333333333331,11.54,200,963.0,247,72.1,71.4,10.48,75.0,12.59,236,601.11,257,68.97,69.23,13.91,60.0,9.02,186,421.16,200,78.0,78.1,13.74,65.0,80.0
0.044,5.88633333333333,11.54,200,963.0,247,72.1,71.4,10.48,75.0,12.59,236,601.11,257,69.0,69.23,13.9,59.9,9.02,186,421.16,200,78.0,78.1,13.76,65.0,80.0
0.045,5.8843333333333305,11.54,200,963.0,247,72.1,71.4,10.52,75.0,12.59,236,601.11,257,69.01,69.23,13.89,59.8,9.02,186,421.16,200,78.0,78.0,13.63,65.0,80.0
0.04,5.912999999999997,11.54,200,963.0,247,72.1,71.4,10.52,75.0,12.59,236,601.11,257,69.0,69.23,13.89,59.8,9.02,186,421.16,200,78.0,78.0,13.94,65.0,80.0
0.035,5.941666666666663,11.54,200,963.0,247,72.1,71.3,10.52,75.0,12.59,236,601.11,257,68.99,69.06,13.91,59.8,9.02,186,421.16,200,78.0,78.0,13.71,65.0,80.0
0.036,5.940999999999996,11.54,200,963.0,247,72.1,71.3,10.55,75.0,12.59,236,601.11,257,68.96,69.06,13.94,59.7,9.02,186,421.16,200,78.0,78.0,13.56,65.0,80.0
0.036,5.940333333333329,11.54,200,963.0,247,72.1,71.3,10.45,75.0,12.59,236,601.11,257,68.95,69.03,13.92,59.7,9.02,186,421.16,200,78.0,77.9,13.53,65.0,80.0
0.036,5.940999999999996,11.54,200,963.0,247,72.1,71.3,10.48,75.0,12.59,236,601.11,257,69.01,69.08,13.89,59.7,9.02,186,421.16,200,78.0,77.9,13.57,65.0,80.0
0.035,5.941666666666663,11.54,200,963.0,247,72.1,71.3,10.52,75.0,12.59,236,601.11,257,68.95,69.06,13.86,59.6,9.02,186,421.16,200,78.0,77.9,13.57,65.0,80.0
0.035,5.9423333333333295,11.54,200,963.0,247,72.1,71.3,10.52,75.0,12.59,236,601.11,257,68.98,69.07,13.91,59.6,9.02,186,421.16,200,78.0,77.9,13.66,65.0,80.0
0.036,5.9389999999999965,11.54,200,963.0,247,72.1,71.3,10.48,75.0,12.59,236,601.11,257,68.94,69.04,13.87,59.6,9.02,186,421.16,200,78.0,77.9,13.61,65.1,80.0
0.036,5.9356666666666635,11.54,200,963.0,247,72.1,71.3,10.48,75.0,12.59,236,601.11,257,68.98,69.09,13.89,59.6,9.02,186,421.16,200,78.0,77.8,13.74,65.1,80.0
0.036,5.935999999999996,11.54,200,963.0,247,72.1,71.3,10.45,75.0,12.59,236,601.11,257,68.99,69.09,13.89,59.7,9.02,186,421.16,200,78.0,77.8,13.63,65.1,80.0
0.036,5.936333333333329,11.54,200,963.0,247,72.1,71.3,10.52,75.0,12.59,236,601.11,257,68.97,69.06,13.86,59.7,9.02,186,421.16,200,78.0,77.8,13.64,65.1,80.0
0.035,5.94733333333333,11.54,200,963.0,247,72.1,71.3,10.55,75.0,12.59,236,601.11,257,69.0,69.08,13.86,59.7,9.02,186,421.16,200,78.0,77.8,13.77,65.1,80.0
0.033,5.95833333333333,11.54,200,963.0,247,72.1,71.4,10.48,75.0,12.59,236,601.11,257,68.99,69.08,13.9,59.8,9.02,186,421.16,200,78.0,77.8,13.87,65.1,80.0
0.031,5.967999999999997,11.54,200,963.0,247,72.1,71.4,10.52,75.0,12.59,236,601.11,257,68.98,69.06,13.93,59.8,9.02,186,421.16,200,78.0,77.8,13.69,65.1,80.0
0.031,5.97133333333333,11.54,200,963.0,247,72.1,71.4,10.48,75.0,12.59,236,601.11,257,68.97,69.05,13.86,59.9,9.02,186,421.16,200,78.0,77.8,13.62,65.1,80.0
0.03,5.974666666666663,11.54,200,963.0,247,72.1,71.4,10.52,75.0,12.59,236,601.11,257,68.97,69.1,13.87,60.0,9.02,186,421.16,200,78.0,77.8,13.58,65.1,80.0
0.03,5.975999999999997,11.54,200,963.0,247,72.1,71.4,10.52,75.0,12.59,236,601.11,257,68.97,69.06,13.85,60.0,9.02,186,421.16,200,78.0,77.8,13.57,65.1,80.0
0.03,5.977333333333331,11.54,200,963.0,247,72.1,71.4,10.52,75.0,12.59,236,601.11,257,68.96,69.05,13.89,60.1,9.02,186,421.16,200,78.0,77.8,13.58,65.1,80.0
0.03,5.9756666666666645,11.54,200,963.0,247,72.1,71.4,10.45,75.0,12.59,236,601.11,257,68.97,69.07,13.93,60.2,9.02,186,421.16,200,78.0,77.8,13.59,65.1,80.0
0.03,5.9739999999999975,11.54,200,963.0,247,72.1,71.4,10.52,75.0,12.59,236,601.11,257,69.0,69.09,13.86,60.2,9.02,186,421.16,200,78.0,77.8,13.62,65.1,80.0
0.03,5.97233333333333,11.54,200,963.0,247,72.1,71.4,10.45,75.0,12.59,236,601.11,257,68.98,69.08,13.9,60.3,9.02,186,421.16,200,78.0,77.8,13.7,65.1,80.0
0.03,5.972666666666664,11.54,200,963.0,247,72.1,71.4,10.52,75.0,12.59,236,601.11,257,68.99,69.06,13.91,60.3,9.02,186,421.16,200,78.0,77.8,13.62,65.1,80.0
0.03,5.972999999999998,11.54,200,963.0,247,72.1,71.4,10.52,75.0,12.59,236,601.11,257,68.98,69.06,13.92,60.4,9.02,186,421.16,200,78.0,77.8,13.76,65.1,80.0
0.03,5.972999999999998,11.54,200,963.0,247,72.1,71.5,10.55,75.0,12.59,236,601.11,257,68.97,69.09,13.93,60.4,9.02,186,421.16,200,78.0,77.8,13.54,65.1,80.0
0.03,5.972999999999998,11.54,200,963.0,247,72.1,71.5,10.48,75.0,12.59,236,601.11,257,68.98,69.07,13.86,60.4,9.02,186,421.16,200,78.0,77.8,13.8,65.1,80.0
0.03,5.973666666666665,11.54,200,963.0,247,72.1,71.5,10.52,75.0,12.59,236,601.11,257,68.99,69.07,13.87,60.4,9.02,186,421.16,200,78.0,77.8,13.67,65.1,80.0
0.03,5.974333333333332,11.54,200,963.0,247,72.1,71.5,10.45,75.0,12.59,236,601.11,257,68.99,69.08,13.86,60.4,9.02,186,421.16,200,78.0,77.8,13.75,65.1,80.0
0.03,5.977666666666665,11.54,200,963.0,247,72.1,71.5,10.48,75.0,12.59,236,601.11,257,68.98,69.06,13.94,60.4,9.02,186,421.16,200,78.0,77.8,13.59,65.1,80.0
0.029,5.982333333333331,11.54,200,963.0,247,72.1,71.5,10.55,75.0,12.59,236,601.11,257,68.97,69.09,13.87,60.3,9.02,186,421.16,200,78.0,77.9,13.49,65.1,80.0
0.029,5.982999999999999,11.54,200,963.0,247,72.1,71.5,10.48,75.0,12.59,236,601.11,257,68.99,69.09,13.89,60.3,9.02,186,421.16,200,78.0,77.9,13.69,65.1,80.0
0.035,5.946666666666666,11.54,200,963.0,247,72.1,71.5,10.55,75.0,12.59,236,601.11,257,68.97,69.08,13.87,60.2,9.02,186,421.16,200,78.0,77.9,13.8,65.1,80.0
0.04,5.911,11.54,200,963.0,247,72.1,71.6,10.48,75.0,12.59,236,601.11,257,68.97,69.06,13.9,60.2,9.02,186,421.16,200,78.0,77.9,13.79,65.1,80.0
0.041,5.907666666666667,11.54,200,963.0,247,72.1,71.6,10.48,75.0,12.59,236,601.11,257,68.98,69.06,13.91,60.1,9.02,186,421.16,200,78.0,77.9,13.76,65.1,80.0
0.042,5.904333333333333,11.54,200,963.0,247,72.1,71.6,10.48,75.0,12.59,236,601.11,257,68.97,69.06,13.87,60.0,9.02,186,421.16,200,78.0,77.9,13.72,65.1,80.0
0.042,5.903666666666666,11.54,200,963.0,247,72.1,71.6,10.55,75.0,12.59,236,601.11,257,68.97,69.08,13.94,60.0,9.02,186,421.16,200,78.0,77.9,13.59,65.1,80.0
0.042,5.903,11.54,200,963.0,247,72.1,71.6,10.52,75.0,12.59,236,601.11,257,68.98,69.07,13.92,59.9,9.02,186,421.16,200,78.0,77.9,13.76,65.1,80.0
0.042,5.901333333333332,11.54,200,963.0,247,72.1,71.6,10.52,75.0,12.59,236,601.11,257,68.99,69.09,13.87,59.8,9.02,186,421.16,200,78.0,77.9,13.64,65.1,80.0
0.042,5.900999999999998,11.54,200,963.0,247,72.1,71.7,10.45,75.0,12.59,236,601.11,257,69.01,69.09,13.83,59.8,9.02,186,421.16,200,78.0,77.9,13.6,65.1,80.0
0.042,5.903999999999997,11.54,200,963.0,247,72.1,71.7,10.48,75.0,12.59,236,601.11,257,68.98,69.07,13.86,59.7,9.02,186,421.16,200,78.0,77.9,13.76,65.1,80.0
0.041,5.90733333333333,11.54,200,963.0,247,72.1,71.7,10.55,75.0,12.59,236,601.11,257,68.96,69.06,13.93,59.7,9.02,186,421.16,200,78.0,77.9,13.68,65.1,80.0
0.04,5.910666666666663,11.54,200,963.0,247,72.1,71.7,10.52,75.0,12.59,236,601.11,257,68.98,69.04,13.87,59.7,9.02,186,421.16,200,78.0,78.0,13.59,65.1,80.0
0.042,5.899666666666663,11.54,200,963.0,247,72.1,71.7,10.48,75.0,12.59,236,601.11,257,68.99,69.11,13.89,59.6,9.02,186,421.16,200,78.0,78.0,13.61,65.1,80.0
0.044,5.888666666666663,11.54,200,963.0,247,72.1,71.8,10.52,75.0,12.59,236,601.11,257,69.01,69.12,13.86,59.6,9.02,186,421.16,200,78.0,78.0,13.6,65.1,80.0
0.045,5.8813333333333295,11.54,200,963.0,247,72.1,71.8,10.42,75.0,12.59,236,601.11,257,68.97,69.07,13.95,59.6,9.02,186,421.16,200,78.0,78.0,13.76,65.1,80.0
0.045,5.880333333333329,11.54,200,963.0,247,72.1,71.8,10.52,75.0,12.59,236,601.11,257,68.96,69.04,13.92,59.6,9.02,186,421.16,200,78.0,78.0,13.79,65.1,80.0
0.046,5.878999999999995,11.54,200,963.0,247,72.1,71.8,10.52,75.0,12.59,236,601.11,257,69.0,69.06,13.89,59.6,9.02,186,421.16,200,78.0,78.0,13.48,65.1,80.0
0.046,5.878666666666661,11.54,200,963.0,247,72.1,71.8,10.52,75.0,12.59,236,601.11,257,69.0,69.07,13.91,59.7,9.02,186,421.16,200,78.0,78.0,13.58,65.1,80.0
0.046,5.878333333333328,11.54,200,963.0,247,72.1,71.9,10.55,75.0,12.59,236,601.11,257,68.98,69.1,13.85,59.7,9.02,186,421.16,200,78.0,78.0,13.68,65.1,80.0
0.045,5.879999999999995,11.54,200,963.0,247,72.1,71.9,10.52,75.0,12.59,236,601.11,257,68.97,69.06,13.92,59.8,9.02,186,421.16,200,78.0,78.0,13.9,65.1,80.0
0.045,5.8816666666666615,11.54,200,963.0,247,72.1,71.9,10.45,75.0,12.59,236,601.11,257,68.97,69.09,13.9,59.8,9.02,186,421.16,200,78.0,78.1,13.84,65.1,80.0
0.045,5.882999999999995,11.54,200,963.0,247,72.1,71.9,10.52,75.0,12.59,236,601.11,257,68.97,69.06,13.86,59.9,9.02,186,421.16,200,78.0,78.1,13.77,65.1,80.0
0.045,5.88366666666666,11.54,200,963.0,247,72.1,71.9,10.52,75.0,12.59,236,601.11,257,68.97,69.08,13.87,59.9,9.02,186,421.16,200,78.0,78.1,13.69,65.1,80.0
0.045,5.880999999999994,11.54,200,963.0,247,72.1,72.0,10.52,75.0,12.59,236,601.11,257,68.97,69.06,13.86,60.0,9.02,186,421.16,200,78.0,78.1,13.55,65.1,80.0
0.045,5.879999999999994,11.54,200,963.0,247,72.1,72.0,10.45,75.0,12.59,236,601.11,257,68.97,69.07,13.89,60.1,9.02,186,421.16,200,78.0,78.1,13.71,65.1,80.0
0.046,5.878999999999993,11.54,200,963.0,247,72.1,72.0,10.48,75.0,12.59,236,601.11,257,69.01,69.08,13.92,60.1,9.02,186,421.16,200,78.0,78.1,13.58,65.1,80.0
0.045,5.8803333333333265,11.54,200,963.0,247,72.1,72.0,10.48,75.0,12.59,236,601.11,257,68.98,69.07,13.93,60.2,9.02,186,421.16,200,78.0,78.1,13.75,65.1,80.0
0.045,5.88166666666666,11.54,200,963.0,247,72.1,72.0,10.52,75.0,12.59,236,601.11,257,69.01,69.09,13.89,60.2,9.02,186,421.16,200,78.0,78.1,13.76,65.1,80.0
0.045,5.88166666666666,11.54,200,963.0,247,72.1,72.1,10.52,75.0,12.59,236,601.11,257,68.97,69.05,13.85,60.3,9.02,186,421.16,200,78.0,78.1,13.85,65.1,80.0
0.046,5.878999999999993,11.54,200,963.0,247,72.1,72.1,10.48,75.0,12.59,236,601.11,257,68.98,69.09,13.92,60.3,9.02,186,421.16,200,78.0,78.1,13.45,65.1,80.0
0.045,5.8803333333333265,11.54,200,963.0,247,72.1,72.1,10.45,75.0,12.59,236,601.11,257,68.97,69.07,13.9,60.4,9.02,186,421.16,200,78.0,78.1,13.57,65.1,80.0
0.045,5.880666666666659,11.54,200,963.0,247,72.1,72.1,10.48,75.0,12.59,236,601.11,257,69.01,69.07,13.86,60.4,9.02,186,421.16,200,78.0,78.1,13.89,65.1,80.0
0.045,5.8803333333333265,11.54,200,963.0,247,72.1,72.2,10.55,75.0,12.59,236,601.11,257,68.96,69.08,13.96,60.4,9.02,186,421.16,200,78.0,78.1,13.79,65.1,80.0
0.045,5.879999999999994,11.54,200,963.0,247,72.1,72.2,10.52,75.0,12.59,236,601.11,257,68.99,69.06,13.9,60.4,9.02,186,421.16,200,78.0,78.1,13.67,65.1,80.0
0.045,5.880333333333327,11.54,200,963.0,247,72.1,72.2,10.52,75.0,12.59,236,601.11,257,68.99,69.06,13.87,60.4,9.02,186,421.16,200,78.0,78.2,13.59,65.1,80.0
0.045,5.880666666666661,11.54,200,963.0,247,72.1,72.2,10.45,75.0,12.59,236,601.11,257,68.97,69.06,13.9,60.4,9.02,186,421.16,200,78.0,78.2,13.6,65.1,80.0
0.045,5.8799999999999955,11.54,200,963.0,247,72.1,72.2,10.48,75.0,12.59,236,601.11,257,68.97,69.06,13.94,60.3,9.02,186,421.16,200,78.0,78.2,13.7,65.1,80.0
0.045,5.880333333333329,11.54,200,963.0,247,72.1,72.3,10.52,75.0,12.59,236,601.11,257,68.97,69.05,13.87,60.3,9.02,186,421.16,200,78.0,78.2,13.72,65.1,80.0
0.045,5.881666666666663,11.54,200,963.0,247,72.1,72.3,10.55,75.0,12.59,236,601.11,257,69.0,69.08,13.85,60.3,9.02,186,421.16,200,78.0,78.2,13.85,65.1,80.0
0.046,5.879666666666664,11.54,200,963.0,247,72.1,72.3,10.48,75.0,12.59,236,601.11,257,68.99,69.09,13.92,60.2,9.02,186,421.16,200,78.0,78.2,13.53,65.1,80.0
0.046,5.877333333333331,11.54,200,963.0,247,72.1,72.3,10.48,75.0,12.59,236,601.11,257,68.99,69.09,13.92,60.1,9.02,186,421.16,200,78.0,78.2,13.63,65.1,80.0
0.046,5.874999999999998,11.54,200,963.0,247,72.1,72.3,10.45,75.0,12.59,236,601.11,257,68.97,69.06,13.94,60.0,9.02,186,421.16,200,78.0,78.2,13.81,65.1,80.0
0.046,5.875999999999999,11.54,200,963.0,247,72.1,72.4,10.48,75.0,12.59,236,601.11,257,68.97,69.05,13.87,60.0,9.02,186,421.16,200,78.0,78.2,13.79,65.1,80.0
0.046,5.877999999999998,11.54,200,963.0,247,72.1,72.4,10.52,75.0,12.59,236,601.11,257,68.99,69.12,13.9,59.9,9.02,186,421.16,200,78.0,78.2,13.77,65.1,80.0
0.046,5.876333333333331,11.54,200,963.0,247,72.1,72.4,10.45,75.0,12.59,236,601.11,257,68.97,69.08,13.95,59.9,9.02,186,421.16,200,78.0,78.2,13.82,65.1,80.0
0.04,5.914999999999997,11.54,200,963.0,247,72.1,72.4,10.48,75.0,12.59,236,601.11,257,68.98,69.08,13.92,59.8,9.02,186,421.16,200,78.0,78.2,13.74,65.1,80.0
0.033,5.953999999999998,11.54,200,963.0,247,72.1,72.4,10.52,75.0,12.59,236,601.11,257,68.97,69.09,13.89,59.7,9.02,186,421.16,200,78.0,78.1,13.69,65.1,80.0
0.035,5.946333333333332,11.54,200,963.0,247,72.1,72.5,10.52,75.0,12.59,236,601.11,257,68.97,69.06,13.93,59.7,9.02,186,421.16,200,78.0,78.1,13.6,65.1,80.0
0.036,5.938666666666665,11.54,200,963.0,247,72.1,72.5,10.48,75.0,12.59,236,601.11,257,69.0,69.09,13.94,59.7,9.02,186,421.16,200,78.0,78.1,13.87,65.1,80.0
0.037,5.930666666666665,11.54,200,963.0,247,72.1,72.5,10.48,75.0,12.59,236,601.11,257,68.98,69.05,13.94,59.6,9.02,186,421.16,200,78.0,78.1,13.65,65.1,80.0
0.034,5.9479999999999995,11.54,200,963.0,247,72.1,72.6,10.52,75.0,12.59,236,601.11,257,68.98,69.08,13.92,59.7,9.02,186,421.16,200,78.0,77.9,13.72,65.1,80.0
0.034,5.951999999999999,11.54,200,963.0,247,72.1,72.6,10.52,75.0,12.59,236,601.11,257,69.0,69.08,13.87,59.7,9.02,186,421.16,200,78.0,77.9,13.65,65.1,80.0
0.027,5.9928,11.54,200,963.0,247,72.1,72.6,10.52,75.0,12.59,236,601.11,257,68.97,69.07,13.86,59.8,9.02,186,421.16,200,78.0,77.9,13.57,65.1,80.0
0.021,6.032,11.54,200,963.0,247,72.1,72.6,10.45,75.0,12.59,236,601.11,257,68.97,69.06,13.91,59.8,9.02,186,421.16,200,78.0,77.9,13.66,65.1,80.0
0.014,6.074400000000001,11.54,200,963.0,247,72.1,72.6,10.48,75.0,12.59,236,601.11,257,68.99,69.06,13.92,59.9,9.02,186,421.16,200,78.0,77.9,13.85,65.1,80.0
0.014,6.0760000000000005,11.54,200,963.0,247,72.1,72.6,10.52,75.0,12.59,236,601.11,257,68.95,69.05,13.91,60.0,9.02,186,421.16,200,78.0,77.9,13.72,65.1,80.0
0.013,6.0788,11.54,200,963.0,247,72.1,72.6,10.55,75.0,12.59,236,601.11,257,68.98,69.0,13.94,60.0,9.02,186,421.16,200,78.0,77.9,13.85,65.1,80.0
0.013,6.0804,11.54,200,963.0,247,72.1,72.7,10.48,75.0,12.59,236,601.11,257,68.97,69.06,13.91,60.1,9.02,186,421.16,200,78.0,77.9,13.8,65.1,80.0
0.013,6.081999999999999,11.54,200,963.0,247,72.1,72.7,10.48,75.0,12.59,236,601.11,257,69.01,69.09,13.9,60.2,9.02,186,421.16,200,78.0,77.9,13.79,65.1,80.0
0.013,6.081999999999999,11.54,200,963.0,247,72.1,72.7,10.45,75.0,12.59,236,601.11,257,69.0,69.09,13.92,60.2,9.02,186,421.16,200,78.0,77.9,13.71,65.0,80.0
0.013,6.081999999999999,11.54,200,963.0,247,72.1,72.7,10.45,75.0,12.59,236,601.11,257,68.98,69.06,13.86,60.3,9.02,186,421.16,200,78.0,77.9,13.5,65.0,80.0
0.012,6.0832,11.54,200,963.0,247,72.1,72.7,10.52,75.0,12.59,236,601.11,257,68.98,69.05,13.95,60.3,9.02,186,421.16,200,78.0,77.9,13.85,65.0,80.0
0.012,6.0844,11.54,200,963.0,247,72.1,72.7,10.48,75.0,12.59,236,601.11,257,69.01,69.09,13.93,60.3,9.02,186,421.16,200,78.0,77.9,13.73,65.0,80.0
0.012,6.0844,11.54,200,963.0,247,72.1,72.7,10.52,75.0,12.59,236,601.11,257,68.99,69.06,13.85,60.4,9.02,186,421.16,200,78.0,77.9,13.58,65.0,80.0
0.012,6.088399999999999,11.54,200,963.0,247,72.1,72.7,10.48,75.0,12.59,236,601.11,257,68.97,69.08,13.92,60.4,9.02,186,421.16,200,78.0,77.9,13.55,65.0,80.0
0.011,6.0927999999999995,11.54,200,963.0,247,72.1,72.7,10.45,75.0,12.59,236,601.11,257,68.97,69.06,13.89,60.4,9.02,186,421.16,200,78.0,77.9,13.57,65.0,80.0
0.011,6.093999999999999,11.54,200,963.0,247,72.1,72.7,10.48,75.0,12.59,236,601.11,257,68.99,69.09,13.86,60.4,9.02,186,421.16,200,78.0,77.9,13.61,65.0,80.0
0.011,6.0952,11.54,200,963.0,247,72.1,72.7,10.52,75.0,12.59,236,601.11,257,68.98,69.07,13.85,60.4,9.02,186,421.16,200,78.0,77.9,13.69,65.0,80.0
0.01,6.096799999999999,11.54,200,963.0,247,72.1,72.7,10.52,75.0,12.59,236,601.11,257,68.97,69.06,13.92,60.4,9.02,186,421.16,200,78.0,77.9,13.8,65.0,80.0
0.01,6.098399999999999,11.54,200,963.0,247,72.1,72.7,10.52,75.0,12.59,236,601.11,257,68.96,69.05,13.87,60.3,9.02,186,421.16,200,78.0,77.9,13.87,65.0,80.0
0.018,6.051599999999999,11.54,200,963.0,247,72.1,72.7,10.45,75.0,12.59,236,601.11,257,68.97,68.87,13.91,60.3,9.02,186,421.16,200,78.0,77.9,13.76,65.0,80.0
0.019,6.043199999999998,11.54,200,963.0,247,72.1,72.7,10.48,75.0,12.59,236,601.11,257,68.97,69.08,13.92,60.2,9.02,186,421.16,200,78.0,77.9,13.77,65.0,80.0
0.011,6.090799999999998,11.54,200,963.0,247,72.1,72.6,10.55,75.0,12.59,236,601.11,257,68.98,69.08,13.86,60.2,9.02,186,421.16,200,78.0,77.9,13.58,65.0,80.0
0.01,6.098399999999998,11.54,200,963.0,247,72.1,72.6,10.52,75.0,12.59,236,601.11,257,68.98,69.06,13.86,60.1,9.02,186,421.16,200,78.0,77.9,13.74,65.0,80.0
0.009,6.105999999999998,11.54,200,963.0,247,72.1,72.6,10.52,75.0,12.59,236,601.11,257,68.98,69.09,13.89,60.0,9.02,186,421.16,200,78.0,77.9,13.77,65.0,80.0
0.01,6.096923076923075,11.54,200,963.0,247,72.1,72.6,10.48,75.0,12.59,236,601.11,257,68.98,69.09,13.93,60.0,9.02,186,421.16,200,78.0,78.0,13.86,65.0,80.0
0.012,6.088518518518517,11.54,200,963.0,247,72.1,72.6,10.45,75.0,12.59,236,601.11,257,69.0,69.06,13.93,59.9,9.02,186,421.16,200,78.0,78.0,13.56,65.0,80.0
0.013,6.080714285714285,11.54,200,963.0,247,72.1,72.6,10.52,75.0,12.59,236,601.11,257,68.97,69.07,13.87,59.8,9.02,186,421.16,200,78.0,78.0,13.49,65.0,80.0
0.014,6.073793103448274,11.54,200,963.0,247,72.1,72.6,10.55,75.0,12.59,236,601.11,257,68.99,69.07,13.87,59.8,9.02,186,421.16,200,78.0,78.0,13.64,65.0,80.0
0.015,6.067333333333332,11.54,200,963.0,247,72.1,72.6,10.52,75.0,12.59,236,601.11,257,68.99,69.09,13.9,59.7,9.02,186,421.16,200,78.0,78.0,13.63,65.0,80.0
0.016,6.063333333333332,11.54,200,963.0,247,72.1,72.6,10.52,75.0,12.59,236,601.11,257,68.98,69.12,13.86,59.7,9.02,186,421.16,200,78.0,78.0,13.9,65.0,80.0
0.016,6.059333333333331,11.54,200,963.0,247,72.1,72.5,10.45,75.0,12.59,236,601.11,257,68.97,69.08,13.9,59.7,9.02,186,421.16,200,78.0,78.0,13.78,65.0,80.0
0.022,6.022999999999998,11.54,200,963.0,247,72.1,72.5,10.48,75.0,12.59,236,601.11,257,68.96,69.06,13.89,59.6,9.02,186,421.16,200,78.0,78.0,13.86,65.0,80.0
0.028,5.986666666666665,11.54,200,963.0,247,72.1,72.5,10.52,75.0,12.59,236,601.11,257,68.99,69.06,13.86,59.6,9.02,186,421.16,200,78.0,78.0,13.68,65.0,80.0
0.034,5.950333333333331,11.54,200,963.0,247,72.1,72.5,10.52,75.0,12.59,236,601.11,257,68.97,69.08,13.91,59.6,9.02,186,421.16,200,78.0,78.0,13.63,65.0,80.0
0.034,5.950333333333331,11.54,200,963.0,247,72.1,72.5,10.48,75.0,12.59,236,601.11,257,68.98,69.09,13.94,59.6,9.02,186,421.16,200,78.0,78.0,13.61,65.0,80.0
0.034,5.950333333333331,11.54,200,963.0,247,72.1,72.5,10.52,75.0,12.59,236,601.11,257,68.97,69.06,13.87,59.7,9.02,186,421.16,200,78.0,78.0,13.68,65.0,80.0
0.034,5.951333333333332,11.54,200,963.0,247,72.1,72.4,10.48,75.0,12.59,236,601.11,257,69.0,69.1,13.91,59.7,9.02,186,421.16,200,78.0,78.0,13.67,65.0,80.0
0.034,5.952333333333331,11.54,200,963.0,247,72.1,72.4,10.48,75.0,12.59,236,601.11,257,68.95,69.02,13.92,59.7,9.02,186,421.16,200,78.0,78.1,13.68,65.0,80.0
0.033,5.953999999999997,11.54,200,963.0,247,72.1,72.4,10.48,75.0,12.59,236,601.11,257,68.97,69.01,13.92,59.8,9.02,186,421.16,200,78.0,78.1,13.66,65.0,80.0
0.033,5.955666666666663,11.54,200,963.0,247,72.1,72.4,10.48,75.0,12.59,236,601.11,257,69.0,69.09,13.93,59.8,9.02,186,421.16,200,78.0,78.1,13.44,65.0,80.0
0.033,5.957333333333329,11.54,200,963.0,247,72.1,72.4,10.55,75.0,12.59,236,601.11,257,69.01,69.09,13.9,59.9,9.02,186,421.16,200,78.0,78.1,13.76,65.0,80.0
