Stage1.Measurement6.DV_ErrorRate,Stage1.Output.Measurement6.U.Actual,Machine1.RawMaterial.Property1,Machine1.RawMaterial.Property2,Machine1.RawMaterial.Property3,Machine1.RawMaterial.Property4,Machine1.Zone1Temperature.C.Actual,Machine1.Zone2Temperature.C.Actual,Machine1.MotorRPM.C.Actual,Machine1.ExitZoneTemperature.C.Actual,Machine2.RawMaterial.Property1,Machine2.RawMaterial.Property2,Machine2.RawMaterial.Property3,Machine2.RawMaterial.Property4,Machine2.Zone1Temperature.C.Actual,Machine2.Zone2Temperature.C.Actual,Machine2.MotorRPM.C.Actual,Machine2.ExitZoneTemperature.C.Actual,Machine3.RawMaterial.Property1,Machine3.RawMaterial.Property2,Machine3.RawMaterial.Property3,Machine3.RawMaterial.Property4,Machine3.Zone1Temperature.C.Actual,Machine3.Zone2Temperature.C.Actual,Machine3.MotorRPM.C.Actual,Machine3.ExitZoneTemperature.C.Actual,FirstStage.CombinerOperation.Temperature3.C.Actual
0.548,1.9226666666666694,11.54,200,963.0,247,72.1,71.8,10.52,75.0,12.59,236,601.11,257,68.96,69.04,13.92,59.6,9.02,186,421.16,200,78.0,78.0,13.79,65.1,80.0
0.547,1.9263333333333361,11.54,200,963.0,247,72.1,71.8,10.52,75.0,12.59,236,601.11,257,69.0,69.06,13.89,59.6,9.02,186,421.16,200,78.0,78.0,13.48,65.1,80.0
0.546,1.9290000000000027,11.54,200,963.0,247,72.1,71.8,10.52,75.0,12.59,236,601.11,257,69.0,69.07,13.91,59.7,9.02,186,421.16,200,78.0,78.0,13.58,65.1,80.0
0.545,1.9316666666666693,11.54,200,963.0,247,72.1,71.9,10.55,75.0,12.59,236,601.11,257,68.98,69.1,13.85,59.7,9.02,186,421.16,200,78.0,78.0,13.68,65.1,80.0
0.545,1.9316666666666693,11.54,200,963.0,247,72.1,71.9,10.52,75.0,12.59,236,601.11,257,68.97,69.06,13.92,59.8,9.02,186,421.16,200,78.0,78.0,13.9,65.1,80.0
0.545,1.9316666666666693,11.54,200,963.0,247,72.1,71.9,10.45,75.0,12.59,236,601.11,257,68.97,69.09,13.9,59.8,9.02,186,421.16,200,78.0,78.1,13.84,65.1,80.0
0.545,1.9316666666666693,11.54,200,963.0,247,72.1,71.9,10.52,75.0,12.59,236,601.11,257,68.97,69.06,13.86,59.9,9.02,186,421.16,200,78.0,78.1,13.77,65.1,80.0
0.545,1.9330000000000027,11.54,200,963.0,247,72.1,71.9,10.52,75.0,12.59,236,601.11,257,68.97,69.08,13.87,59.9,9.02,186,421.16,200,78.0,78.1,13.69,65.1,80.0
0.544,1.9376666666666693,11.54,200,963.0,247,72.1,72.0,10.52,75.0,12.59,236,601.11,257,68.97,69.06,13.86,60.0,9.02,186,421.16,200,78.0,78.1,13.55,65.1,80.0
0.544,1.9396666666666695,11.54,200,963.0,247,72.1,72.0,10.45,75.0,12.59,236,601.11,257,68.97,69.07,13.89,60.1,9.02,186,421.16,200,78.0,78.1,13.71,65.1,80.0
0.543,1.9416666666666695,11.54,200,963.0,247,72.1,72.0,10.48,75.0,12.59,236,601.11,257,69.01,69.08,13.92,60.1,9.02,186,421.16,200,78.0,78.1,13.58,65.1,80.0
0.543,1.9416666666666695,11.54,200,963.0,247,72.1,72.0,10.48,75.0,12.59,236,601.11,257,68.98,69.07,13.93,60.2,9.02,186,421.16,200,78.0,78.1,13.75,65.1,80.0
0.543,1.9416666666666695,11.54,200,963.0,247,72.1,72.0,10.52,75.0,12.59,236,601.11,257,69.01,69.09,13.89,60.2,9.02,186,421.16,200,78.0,78.1,13.76,65.1,80.0
0.543,1.9413333333333362,11.54,200,963.0,247,72.1,72.1,10.52,75.0,12.59,236,601.11,257,68.97,69.05,13.85,60.3,9.02,186,421.16,200,78.0,78.1,13.85,65.1,80.0
0.543,1.9413333333333362,11.54,200,963.0,247,72.1,72.1,10.48,75.0,12.59,236,601.11,257,68.98,69.09,13.92,60.3,9.02,186,421.16,200,78.0,78.1,13.45,65.1,80.0
0.542,1.9456666666666698,11.54,200,963.0,247,72.1,72.1,10.45,75.0,12.59,236,601.11,257,68.97,69.07,13.9,60.4,9.02,186,421.16,200,78.0,78.1,13.57,65.1,80.0
0.541,1.9513333333333365,11.54,200,963.0,247,72.1,72.1,10.48,75.0,12.59,236,601.11,257,69.01,69.07,13.86,60.4,9.02,186,421.16,200,78.0,78.1,13.89,65.1,80.0
0.54,1.9543333333333364,11.54,200,963.0,247,72.1,72.2,10.55,75.0,12.59,236,601.11,257,68.96,69.08,13.96,60.4,9.02,186,421.16,200,78.0,78.1,13.79,65.1,80.0
0.539,1.957333333333336,11.54,200,963.0,247,72.1,72.2,10.52,75.0,12.59,236,601.11,257,68.99,69.06,13.9,60.4,9.02,186,421.16,200,78.0,78.1,13.67,65.1,80.0
0.539,1.9600000000000029,11.54,200,963.0,247,72.1,72.2,10.52,75.0,12.59,236,601.11,257,68.99,69.06,13.87,60.4,9.02,186,421.16,200,78.0,78.2,13.59,65.1,80.0
0.539,1.9576666666666693,11.54,200,963.0,247,72.1,72.2,10.45,75.0,12.59,236,601.11,257,68.97,69.06,13.9,60.4,9.02,186,421.16,200,78.0,78.2,13.6,65.1,80.0
0.54,1.955333333333336,11.54,200,963.0,247,72.1,72.2,10.48,75.0,12.59,236,601.11,257,68.97,69.06,13.94,60.3,9.02,186,421.16,200,78.0,78.2,13.7,65.1,80.0
0.54,1.9550000000000027,11.54,200,963.0,247,72.1,72.3,10.52,75.0,12.59,236,601.11,257,68.97,69.05,13.87,60.3,9.02,186,421.16,200,78.0,78.2,13.72,65.1,80.0
0.54,1.9560000000000028,11.54,200,963.0,247,72.1,72.3,10.55,75.0,12.59,236,601.11,257,69.0,69.08,13.85,60.3,9.02,186,421.16,200,78.0,78.2,13.85,65.1,80.0
0.539,1.9603333333333361,11.54,200,963.0,247,72.1,72.3,10.48,75.0,12.59,236,601.11,257,68.99,69.09,13.92,60.2,9.02,186,421.16,200,78.0,78.2,13.53,65.1,80.0
0.538,1.9623333333333364,11.54,200,963.0,247,72.1,72.3,10.48,75.0,12.59,236,601.11,257,68.99,69.09,13.92,60.1,9.02,186,421.16,200,78.0,78.2,13.63,65.1,80.0
0.538,1.9643333333333364,11.54,200,963.0,247,72.1,72.3,10.45,75.0,12.59,236,601.11,257,68.97,69.06,13.94,60.0,9.02,186,421.16,200,78.0,78.2,13.81,65.1,80.0
0.539,1.9603333333333366,11.54,200,963.0,247,72.1,72.4,10.48,75.0,12.59,236,601.11,257,68.97,69.05,13.87,60.0,9.02,186,421.16,200,78.0,78.2,13.79,65.1,80.0
0.54,1.9553333333333365,11.54,200,963.0,247,72.1,72.4,10.52,75.0,12.59,236,601.11,257,68.99,69.12,13.9,59.9,9.02,186,421.16,200,78.0,78.2,13.77,65.1,80.0
0.541,1.9526666666666699,11.54,200,963.0,247,72.1,72.4,10.45,75.0,12.59,236,601.11,257,68.97,69.08,13.95,59.9,9.02,186,421.16,200,78.0,78.2,13.82,65.1,80.0
0.543,1.9443333333333366,11.54,200,963.0,247,72.1,72.4,10.48,75.0,12.59,236,601.11,257,68.98,69.08,13.92,59.8,9.02,186,421.16,200,78.0,78.2,13.74,65.1,80.0
0.544,1.9360000000000033,11.54,200,963.0,247,72.1,72.4,10.52,75.0,12.59,236,601.11,257,68.97,69.09,13.89,59.7,9.02,186,421.16,200,78.0,78.1,13.69,65.1,80.0
0.545,1.9323333333333366,11.54,200,963.0,247,72.1,72.5,10.52,75.0,12.59,236,601.11,257,68.97,69.06,13.93,59.7,9.02,186,421.16,200,78.0,78.1,13.6,65.1,80.0
0.546,1.9286666666666699,11.54,200,963.0,247,72.1,72.5,10.48,75.0,12.59,236,601.11,257,69.0,69.09,13.94,59.7,9.02,186,421.16,200,78.0,78.1,13.87,65.1,80.0
0.546,1.92766666666667,11.54,200,963.0,247,72.1,72.5,10.48,75.0,12.59,236,601.11,257,68.98,69.05,13.94,59.6,9.02,186,421.16,200,78.0,78.1,13.65,65.1,80.0
0.544,1.9386666666666699,11.54,200,963.0,247,72.1,72.5,10.55,75.0,12.59,236,601.11,257,68.98,69.07,13.86,59.6,9.02,186,421.16,200,78.0,78.0,13.78,65.1,80.0
0.541,1.9496666666666698,11.54,200,963.0,247,72.1,72.5,10.55,75.0,12.59,236,601.11,257,69.01,69.07,13.85,59.6,9.02,186,421.16,200,78.0,78.0,13.72,65.1,80.0
0.539,1.9606666666666697,11.54,200,963.0,247,72.1,72.5,10.48,75.0,12.59,236,601.11,257,68.97,69.05,13.84,59.6,9.02,186,421.16,200,78.0,78.0,13.69,65.1,80.0
0.543,1.9403333333333364,11.54,200,963.0,247,72.1,72.6,10.48,75.0,12.59,236,601.11,257,68.98,69.07,13.89,59.6,9.02,186,421.16,200,78.0,78.0,13.67,65.1,80.0
0.548,1.920000000000003,11.54,200,963.0,247,72.1,72.6,10.48,75.0,12.59,236,601.11,257,69.01,69.08,13.93,59.6,9.02,186,421.16,200,78.0,78.0,13.81,65.1,80.0
0.544,1.93966666666667,11.54,200,963.0,247,72.1,72.6,10.52,75.0,12.59,236,601.11,257,68.98,69.08,13.92,59.7,9.02,186,421.16,200,78.0,77.9,13.72,65.1,80.0
0.539,1.9603333333333368,11.54,200,963.0,247,72.1,72.6,10.52,75.0,12.59,236,601.11,257,69.0,69.08,13.87,59.7,9.02,186,421.16,200,78.0,77.9,13.65,65.1,80.0
0.535,1.9763333333333368,11.54,200,963.0,247,72.1,72.6,10.52,75.0,12.59,236,601.11,257,68.97,69.07,13.86,59.8,9.02,186,421.16,200,78.0,77.9,13.57,65.1,80.0
0.531,1.9940000000000035,11.54,200,963.0,247,72.1,72.6,10.45,75.0,12.59,236,601.11,257,68.97,69.06,13.91,59.8,9.02,186,421.16,200,78.0,77.9,13.66,65.1,80.0
0.527,2.011333333333337,11.54,200,963.0,247,72.1,72.6,10.48,75.0,12.59,236,601.11,257,68.99,69.06,13.92,59.9,9.02,186,421.16,200,78.0,77.9,13.85,65.1,80.0
0.525,2.019333333333337,11.54,200,963.0,247,72.1,72.6,10.52,75.0,12.59,236,601.11,257,68.95,69.05,13.91,60.0,9.02,186,421.16,200,78.0,77.9,13.72,65.1,80.0
0.523,2.026000000000004,11.54,200,963.0,247,72.1,72.6,10.55,75.0,12.59,236,601.11,257,68.98,69.0,13.94,60.0,9.02,186,421.16,200,78.0,77.9,13.85,65.1,80.0
0.523,2.0266666666666704,11.54,200,963.0,247,72.1,72.7,10.48,75.0,12.59,236,601.11,257,68.97,69.06,13.91,60.1,9.02,186,421.16,200,78.0,77.9,13.8,65.1,80.0
0.523,2.0273333333333374,11.54,200,963.0,247,72.1,72.7,10.48,75.0,12.59,236,601.11,257,69.01,69.09,13.9,60.2,9.02,186,421.16,200,78.0,77.9,13.79,65.1,80.0
0.523,2.0273333333333374,11.54,200,963.0,247,72.1,72.7,10.45,75.0,12.59,236,601.11,257,69.0,69.09,13.92,60.2,9.02,186,421.16,200,78.0,77.9,13.71,65.0,80.0
0.523,2.0273333333333374,11.54,200,963.0,247,72.1,72.7,10.45,75.0,12.59,236,601.11,257,68.98,69.06,13.86,60.3,9.02,186,421.16,200,78.0,77.9,13.5,65.0,80.0
0.523,2.025333333333337,11.54,200,963.0,247,72.1,72.7,10.52,75.0,12.59,236,601.11,257,68.98,69.05,13.95,60.3,9.02,186,421.16,200,78.0,77.9,13.85,65.0,80.0
0.524,2.0233333333333374,11.54,200,963.0,247,72.1,72.7,10.48,75.0,12.59,236,601.11,257,69.01,69.09,13.93,60.3,9.02,186,421.16,200,78.0,77.9,13.73,65.0,80.0
0.525,2.020000000000004,11.54,200,963.0,247,72.1,72.7,10.52,75.0,12.59,236,601.11,257,68.99,69.06,13.85,60.4,9.02,186,421.16,200,78.0,77.9,13.58,65.0,80.0
0.525,2.0190000000000037,11.54,200,963.0,247,72.1,72.7,10.48,75.0,12.59,236,601.11,257,68.97,69.08,13.92,60.4,9.02,186,421.16,200,78.0,77.9,13.55,65.0,80.0
0.525,2.0203333333333373,11.54,200,963.0,247,72.1,72.7,10.45,75.0,12.59,236,601.11,257,68.97,69.06,13.89,60.4,9.02,186,421.16,200,78.0,77.9,13.57,65.0,80.0
0.524,2.0233333333333374,11.54,200,963.0,247,72.1,72.7,10.48,75.0,12.59,236,601.11,257,68.99,69.09,13.86,60.4,9.02,186,421.16,200,78.0,77.9,13.61,65.0,80.0
0.523,2.0263333333333375,11.54,200,963.0,247,72.1,72.7,10.52,75.0,12.59,236,601.11,257,68.98,69.07,13.85,60.4,9.02,186,421.16,200,78.0,77.9,13.69,65.0,80.0
0.523,2.0283333333333373,11.54,200,963.0,247,72.1,72.7,10.52,75.0,12.59,236,601.11,257,68.97,69.06,13.92,60.4,9.02,186,421.16,200,78.0,77.9,13.8,65.0,80.0
0.522,2.0303333333333375,11.54,200,963.0,247,72.1,72.7,10.52,75.0,12.59,236,601.11,257,68.96,69.05,13.87,60.3,9.02,186,421.16,200,78.0,77.9,13.87,65.0,80.0
0.52,2.0380000000000043,11.54,200,963.0,247,72.1,72.7,10.45,75.0,12.59,236,601.11,257,68.97,68.87,13.91,60.3,9.02,186,421.16,200,78.0,77.9,13.76,65.0,80.0
0.519,2.043333333333338,11.54,200,963.0,247,72.1,72.7,10.48,75.0,12.59,236,601.11,257,68.97,69.08,13.92,60.2,9.02,186,421.16,200,78.0,77.9,13.77,65.0,80.0
0.519,2.0440000000000045,11.54,200,963.0,247,72.1,72.6,10.55,75.0,12.59,236,601.11,257,68.98,69.08,13.86,60.2,9.02,186,421.16,200,78.0,77.9,13.58,65.0,80.0
0.519,2.0450000000000044,11.54,200,963.0,247,72.1,72.6,10.52,75.0,12.59,236,601.11,257,68.98,69.06,13.86,60.1,9.02,186,421.16,200,78.0,77.9,13.74,65.0,80.0
0.519,2.0460000000000047,11.54,200,963.0,247,72.1,72.6,10.52,75.0,12.59,236,601.11,257,68.98,69.09,13.89,60.0,9.02,186,421.16,200,78.0,77.9,13.77,65.0,80.0
0.518,2.0466666666666713,11.54,200,963.0,247,72.1,72.6,10.48,75.0,12.59,236,601.11,257,68.98,69.09,13.93,60.0,9.02,186,421.16,200,78.0,78.0,13.86,65.0,80.0
0.518,2.0473333333333383,11.54,200,963.0,247,72.1,72.6,10.45,75.0,12.59,236,601.11,257,69.0,69.06,13.93,59.9,9.02,186,421.16,200,78.0,78.0,13.56,65.0,80.0
0.518,2.048000000000005,11.54,200,963.0,247,72.1,72.6,10.52,75.0,12.59,236,601.11,257,68.97,69.07,13.87,59.8,9.02,186,421.16,200,78.0,78.0,13.49,65.0,80.0
0.512,2.076000000000005,11.54,200,963.0,247,72.1,72.6,10.55,75.0,12.59,236,601.11,257,68.99,69.07,13.87,59.8,9.02,186,421.16,200,78.0,78.0,13.64,65.0,80.0
0.505,2.1040000000000045,11.54,200,963.0,247,72.1,72.6,10.52,75.0,12.59,236,601.11,257,68.99,69.09,13.9,59.7,9.02,186,421.16,200,78.0,78.0,13.63,65.0,80.0
0.51,2.082333333333338,11.54,200,963.0,247,72.1,72.6,10.52,75.0,12.59,236,601.11,257,68.98,69.12,13.86,59.7,9.02,186,421.16,200,78.0,78.0,13.9,65.0,80.0
0.515,2.060666666666671,11.54,200,963.0,247,72.1,72.5,10.45,75.0,12.59,236,601.11,257,68.97,69.08,13.9,59.7,9.02,186,421.16,200,78.0,78.0,13.78,65.0,80.0
0.518,2.0466666666666713,11.54,200,963.0,247,72.1,72.5,10.48,75.0,12.59,236,601.11,257,68.96,69.06,13.89,59.6,9.02,186,421.16,200,78.0,78.0,13.86,65.0,80.0
0.522,2.032666666666671,11.54,200,963.0,247,72.1,72.5,10.52,75.0,12.59,236,601.11,257,68.99,69.06,13.86,59.6,9.02,186,421.16,200,78.0,78.0,13.68,65.0,80.0
0.525,2.018666666666671,11.54,200,963.0,247,72.1,72.5,10.52,75.0,12.59,236,601.11,257,68.97,69.08,13.91,59.6,9.02,186,421.16,200,78.0,78.0,13.63,65.0,80.0
0.527,2.0093333333333376,11.54,200,963.0,247,72.1,72.5,10.48,75.0,12.59,236,601.11,257,68.98,69.09,13.94,59.6,9.02,186,421.16,200,78.0,78.0,13.61,65.0,80.0
0.529,2.0000000000000044,11.54,200,963.0,247,72.1,72.5,10.52,75.0,12.59,236,601.11,257,68.97,69.06,13.87,59.7,9.02,186,421.16,200,78.0,78.0,13.68,65.0,80.0
0.53,1.997000000000004,11.54,200,963.0,247,72.1,72.4,10.48,75.0,12.59,236,601.11,257,69.0,69.1,13.91,59.7,9.02,186,421.16,200,78.0,78.0,13.67,65.0,80.0
0.531,1.994000000000004,11.54,200,963.0,247,72.1,72.4,10.48,75.0,12.59,236,601.11,257,68.95,69.02,13.92,59.7,9.02,186,421.16,200,78.0,78.1,13.68,65.0,80.0
0.531,1.993000000000004,11.54,200,963.0,247,72.1,72.4,10.48,75.0,12.59,236,601.11,257,68.97,69.01,13.92,59.8,9.02,186,421.16,200,78.0,78.1,13.66,65.0,80.0
0.531,1.992000000000004,11.54,200,963.0,247,72.1,72.4,10.48,75.0,12.59,236,601.11,257,69.0,69.09,13.93,59.8,9.02,186,421.16,200,78.0,78.1,13.44,65.0,80.0
0.531,1.993000000000004,11.54,200,963.0,247,72.1,72.4,10.55,75.0,12.59,236,601.11,257,69.01,69.09,13.9,59.9,9.02,186,421.16,200,78.0,78.1,13.76,65.0,80.0
0.531,1.9926666666666708,11.54,200,963.0,247,72.1,72.3,10.52,75.0,12.59,236,601.11,257,68.97,69.06,13.92,60.0,9.02,186,421.16,200,78.0,78.1,13.78,65.0,80.0
0.531,1.9923333333333375,11.54,200,963.0,247,72.1,72.3,10.42,75.0,12.59,236,601.11,257,68.97,69.06,13.87,60.0,9.02,186,421.16,200,78.0,78.1,13.66,65.0,80.0
0.532,1.991000000000004,11.54,200,963.0,247,72.1,72.3,10.48,75.0,12.59,236,601.11,257,69.01,69.09,13.91,60.1,9.02,186,421.16,200,78.0,78.1,13.7,65.0,80.0
0.532,1.989666666666671,11.54,200,963.0,247,72.1,72.3,10.48,75.0,12.59,236,601.11,257,68.97,69.04,13.87,60.2,9.02,186,421.16,200,78.0,78.1,13.71,65.0,80.0
0.532,1.9903333333333373,11.54,200,963.0,247,72.1,72.2,10.52,75.0,12.59,236,601.11,257,68.97,69.06,13.91,60.2,9.02,186,421.16,200,78.0,78.1,13.6,65.0,80.0
0.532,1.9910000000000039,11.54,200,963.0,247,72.1,72.2,10.55,75.0,12.59,236,601.11,257,68.96,69.07,13.89,60.3,9.02,186,421.16,200,78.0,78.1,13.79,65.0,80.0
0.532,1.987000000000004,11.54,200,963.0,247,72.1,72.2,10.48,75.0,12.59,236,601.11,257,68.96,69.0,13.89,60.3,9.02,186,421.16,200,78.0,78.1,13.67,65.0,80.0
0.533,1.983000000000004,11.54,200,963.0,247,72.1,72.2,10.45,75.0,12.59,236,601.11,257,68.99,68.9,13.87,60.4,9.02,186,421.16,200,78.0,78.1,13.81,65.0,80.0
0.534,1.982000000000004,11.54,200,963.0,247,72.1,72.2,10.52,75.0,12.59,236,601.11,257,68.96,69.04,13.85,60.4,9.02,186,421.16,200,78.0,78.2,13.7,65.0,80.0
0.533,1.9833333333333374,11.54,200,963.0,247,72.1,72.1,10.52,75.0,12.59,236,601.11,257,69.0,69.11,13.91,60.4,9.02,186,421.16,200,78.0,78.2,13.61,65.0,80.0
0.533,1.9846666666666706,11.54,200,963.0,247,72.1,72.1,10.48,75.0,12.59,236,601.11,257,68.97,69.07,13.95,60.4,9.02,186,421.16,200,78.0,78.2,13.65,65.0,80.0
0.533,1.9836666666666707,11.54,200,963.0,247,72.1,72.1,10.55,75.0,12.59,236,601.11,257,68.98,69.06,13.9,60.4,9.02,186,421.16,200,78.0,78.2,13.57,65.0,80.0
0.533,1.9826666666666706,11.54,200,963.0,247,72.1,72.1,10.45,75.0,12.59,236,601.11,257,69.01,69.09,13.93,60.4,9.02,186,421.16,200,78.0,78.2,13.78,65.0,80.0
0.536,1.9723333333333373,11.54,200,963.0,247,72.1,72.0,10.48,75.0,12.59,236,601.11,257,68.97,69.06,13.91,60.4,9.02,186,421.16,200,78.0,78.2,13.54,65.0,80.0
0.538,1.9620000000000037,11.54,200,963.0,247,72.1,72.0,10.52,75.0,12.59,236,601.11,257,68.98,69.08,13.93,60.3,9.02,186,421.16,200,78.0,78.2,13.85,65.0,80.0
0.541,1.9510000000000038,11.54,200,963.0,247,72.1,72.0,10.55,75.0,12.59,236,601.11,257,68.95,69.04,13.9,60.3,9.02,186,421.16,200,78.0,78.2,13.84,65.0,80.0
0.543,1.9406666666666708,11.54,200,963.0,247,72.1,72.0,10.48,75.0,12.59,236,601.11,257,68.97,69.09,13.92,60.2,9.02,186,421.16,200,78.0,78.2,13.76,65.0,80.0
0.546,1.9303333333333375,11.54,200,963.0,247,72.1,71.9,10.48,75.0,12.59,236,601.11,257,68.97,69.03,13.93,60.1,9.02,186,421.16,200,78.0,78.1,13.64,65.0,80.0
0.544,1.9383333333333375,11.54,200,963.0,247,72.1,71.9,10.42,75.0,12.59,236,601.11,257,69.0,69.09,13.94,60.1,9.02,186,421.16,200,78.0,78.1,13.7,65.0,80.0
0.542,1.9463333333333377,11.54,200,963.0,247,72.1,71.9,10.52,75.0,12.59,236,601.11,257,68.99,69.1,13.9,60.0,9.02,186,421.16,200,78.0,78.1,13.73,65.0,80.0
0.534,1.979000000000004,11.54,200,963.0,247,72.1,71.9,10.55,75.0,12.59,236,601.11,257,68.97,69.06,13.85,59.9,9.02,186,421.16,200,78.0,78.1,13.69,65.0,80.0
0.527,2.0116666666666707,11.54,200,963.0,247,72.1,71.8,10.52,75.0,12.59,236,601.11,257,68.97,68.76,13.85,59.8,9.02,186,421.16,200,78.0,78.0,13.8,65.0,80.0
0.501,2.1213333333333373,11.54,200,963.0,247,72.1,71.8,10.52,75.0,12.59,236,601.11,257,68.98,69.09,13.92,59.8,9.02,186,421.16,200,78.0,78.0,13.64,65.0,80.0
0.474,2.235666666666671,11.54,200,963.0,247,72.1,71.8,10.48,75.0,12.59,236,601.11,257,68.98,69.08,13.9,59.7,9.02,186,421.16,200,78.0,78.0,13.49,65.0,80.0
0.447,2.3500000000000036,11.54,200,963.0,247,72.1,71.8,10.48,75.0,12.59,236,601.11,257,68.98,69.09,13.93,59.7,9.02,186,421.16,200,78.0,78.0,13.57,64.9,80.0
0.439,2.3840000000000034,11.54,200,963.0,247,72.1,71.7,10.48,75.0,12.59,236,601.11,257,68.95,69.06,13.9,59.6,9.02,186,421.16,200,78.0,77.9,13.57,64.9,80.0
0.431,2.4180000000000037,11.54,200,963.0,247,72.1,71.7,10.55,75.0,12.59,236,601.11,257,68.99,69.07,13.85,59.6,9.02,186,421.16,200,78.0,77.9,13.74,64.9,80.0
0.421,2.45966666666667,11.54,200,963.0,247,72.1,71.7,10.52,75.0,12.59,236,601.11,257,68.98,69.08,13.86,59.6,9.02,186,421.16,200,78.0,77.9,13.69,64.9,80.0
0.411,2.5013333333333367,11.54,200,963.0,247,72.1,71.7,10.48,75.0,12.59,236,601.11,257,68.98,69.08,13.9,59.6,9.02,186,421.16,200,78.0,77.9,13.72,64.9,80.0
0.408,2.5170000000000035,11.54,200,963.0,247,72.1,71.7,10.45,75.0,12.59,236,601.11,257,68.96,69.07,13.89,59.6,9.02,186,421.16,200,78.0,77.9,13.87,64.9,80.0
0.404,2.534000000000004,11.54,200,963.0,247,72.1,71.7,10.52,75.0,12.59,236,601.11,257,68.98,69.06,13.85,59.6,9.02,186,421.16,200,78.0,77.9,13.62,64.9,80.0
0.4,2.5510000000000037,11.54,200,963.0,247,72.1,71.6,10.55,75.0,12.59,236,601.11,257,68.99,69.09,13.86,59.6,9.02,186,421.16,200,78.0,77.9,13.76,64.9,80.0
0.4,2.5520000000000036,11.54,200,963.0,247,72.1,71.6,10.48,75.0,12.59,236,601.11,257,68.97,69.08,13.91,59.7,9.02,186,421.16,200,78.0,77.9,13.49,64.9,80.0
0.399,2.553000000000003,11.54,200,963.0,247,72.1,71.6,10.52,75.0,12.59,236,601.11,257,68.99,69.09,13.92,59.7,9.02,186,421.16,200,78.0,77.9,13.81,64.9,80.0
0.4,2.551333333333336,11.54,200,963.0,247,72.1,71.6,10.48,75.0,12.59,236,601.11,257,68.99,69.09,13.93,59.8,9.02,186,421.16,200,78.0,77.9,13.63,64.9,80.0
0.4,2.5496666666666687,11.54,200,963.0,247,72.1,71.6,10.45,75.0,12.59,236,601.11,257,68.97,69.05,13.87,59.8,9.02,186,421.16,200,78.0,77.9,13.82,64.9,80.0
0.4,2.551000000000002,11.54,200,963.0,247,72.1,71.5,10.48,75.0,12.59,236,601.11,257,69.0,69.06,13.91,59.9,9.02,186,421.16,200,78.0,77.9,13.65,64.9,80.0
0.399,2.552333333333335,11.54,200,963.0,247,72.1,71.5,10.52,75.0,12.59,236,601.11,257,68.98,69.07,13.86,60.0,9.02,186,421.16,200,78.0,77.9,13.75,64.9,80.0
0.4,2.5506666666666677,11.54,200,963.0,247,72.1,71.5,10.52,75.0,12.59,236,601.11,257,69.01,69.08,13.93,60.0,9.02,186,421.16,200,78.0,77.9,13.71,64.9,80.0
0.401,2.5476666666666676,11.54,200,963.0,247,72.1,71.5,10.52,75.0,12.59,236,601.11,257,68.99,69.06,13.86,60.1,9.02,186,421.16,200,78.0,77.9,13.58,64.9,80.0
0.401,2.5446666666666675,11.54,200,963.0,247,72.1,71.5,10.45,74.9,12.59,236,601.11,257,68.98,69.06,13.89,60.2,9.02,186,421.16,200,78.0,77.9,13.64,64.9,80.0
0.401,2.5466666666666677,11.54,200,963.0,247,72.1,71.5,10.45,74.9,12.59,236,601.11,257,68.99,69.1,13.9,60.2,9.02,186,421.16,200,78.0,77.9,13.64,64.9,80.0
0.4,2.548666666666668,11.54,200,963.0,247,72.1,71.5,10.48,74.9,12.59,236,601.11,257,68.99,69.06,13.84,60.3,9.02,186,421.16,200,78.0,77.9,13.73,64.9,80.0
0.399,2.5533333333333346,11.54,200,963.0,247,72.1,71.5,10.55,74.9,12.59,236,601.11,257,69.0,69.08,13.89,60.3,9.02,186,421.16,200,78.0,77.9,13.87,64.9,80.0
0.398,2.558000000000001,11.54,200,963.0,247,72.1,71.4,10.52,74.9,12.59,236,601.11,257,68.97,69.07,13.86,60.3,9.02,186,421.16,200,78.0,77.9,13.68,64.9,80.0
0.397,2.5633333333333344,11.54,200,963.0,247,72.1,71.4,10.52,74.9,12.59,236,601.11,257,68.98,69.07,13.92,60.4,9.02,186,421.16,200,78.0,77.9,13.79,64.9,80.0
0.397,2.5643333333333347,11.54,200,963.0,247,72.1,71.4,10.45,74.9,12.59,236,601.11,257,68.97,69.06,13.89,60.4,9.02,186,421.16,200,78.0,77.9,13.64,64.9,80.0
0.396,2.5653333333333346,11.54,200,963.0,247,72.1,71.4,10.52,74.9,12.59,236,601.11,257,68.97,69.06,13.9,60.4,9.02,186,421.16,200,78.0,77.9,13.76,64.9,80.0
0.398,2.557666666666668,11.54,200,963.0,247,72.1,71.4,10.52,74.9,12.59,236,601.11,257,68.99,69.05,13.86,60.4,9.02,186,421.16,200,78.0,77.9,13.86,64.9,80.0
0.4,2.550000000000001,11.54,200,963.0,247,72.0,71.4,10.52,74.9,12.59,236,601.11,257,68.99,69.09,13.94,60.3,9.02,186,421.16,200,78.0,77.9,13.66,64.9,80.0
0.409,2.513333333333334,11.54,200,963.0,247,72.1,71.4,10.52,74.9,12.59,236,601.11,257,68.97,69.06,13.9,60.3,9.02,186,421.16,200,78.0,77.9,13.69,64.9,80.0
0.417,2.476666666666667,11.54,200,963.0,247,72.1,71.4,10.48,74.9,12.59,236,601.11,257,68.97,69.1,13.93,60.3,9.02,186,421.16,200,78.0,77.9,13.77,64.9,80.0
